il;ilçe;semt_bucak_belde;Mahalle;PK
BALIKESIR;DURSUNBEY;HACILAR;KUMLU MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;KURTLAR MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;KUZKOY MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;KUCUKAKCAALAN MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;KUCUKLER MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;MAHMUDIYE MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;MAHMUTCA MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;MEYDANCAYIRI MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;MICIRLAR MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;NAIPLER MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;ODAKOY MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;OSMANIYE MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;ORENKOY MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;POYRACIK MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;RAMAZANLAR MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;RESULLER MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;RESADIYE MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;SACAYAK MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;SAGIRLAR MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;SAKIZKOY MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;SARISIPAHILER MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;SARNICKOY MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;SEBILLER MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;SELIMAGA MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;SINDERLER MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;SULELER MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;SABANLAR MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;SENKOY MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;TAFAK MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;TASKESIGI MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;TASPINAR MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;TEPEKOY MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;TEZLIK MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;TURNACIK MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;UMURLAR MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;VELILER MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;YASSIOREN MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;YUKARIMUSALAR MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;YUKARIYAGCILAR MAH;10802
BALIKESIR;DURSUNBEY;HACILAR;YUNUSLAR MAH;10802
BALIKESIR;EDREMIT;AKCAY;AKCAY MAH;10390
BALIKESIR;EDREMIT;AKCAY;ALTINKUM MAH;10390
BALIKESIR;EDREMIT;AKCAY;CAMLIBEL MAH;10390
BALIKESIR;EDREMIT;AKCAY;DOYRAN MAH;10390
BALIKESIR;EDREMIT;AKCAY;GURE CUMHURIYET MAH;10390
BALIKESIR;EDREMIT;AKCAY;GURE MAH;10390
BALIKESIR;EDREMIT;AKCAY;IKIZCAY MAH;10390
BALIKESIR;EDREMIT;AKCAY;KAVLAKLAR MAH;10390
BALIKESIR;EDREMIT;AKCAY;KIZILKECILI MAH;10390
BALIKESIR;EDREMIT;AKCAY;NARLI MAH;10390
BALIKESIR;EDREMIT;AKCAY;SARIKIZ MAH;10390
BALIKESIR;EDREMIT;AKCAY;TAHTAKUSLAR MAH;10390
BALIKESIR;EDREMIT;ALTINOLUK;ALTINOLUK MAH;10870
BALIKESIR;EDREMIT;ALTINOLUK;ARITASI MAH;10870
BALIKESIR;EDREMIT;ALTINOLUK;AVCILAR MAH;10870
BALIKESIR;EDREMIT;ALTINOLUK;ISKELE MAH;10870
BALIKESIR;EDREMIT;ALTINOLUK;SAHINDERE MAH;10870
BALIKESIR;EDREMIT;EDREMIT;ATATURK MAH;10300
BALIKESIR;EDREMIT;EDREMIT;BEYOBA MAH;10300
BALIKESIR;EDREMIT;EDREMIT;BOSTANCI MAH;10300
BALIKESIR;EDREMIT;EDREMIT;CAMIVASAT MAH;10300
BALIKESIR;EDREMIT;EDREMIT;CENNETAYAGI MAH;10300
BALIKESIR;EDREMIT;EDREMIT;CUMHURIYET MAH;10300
BALIKESIR;EDREMIT;EDREMIT;CAMCI MAH;10300
BALIKESIR;EDREMIT;EDREMIT;CIKRIKCI MAH;10300
BALIKESIR;EDREMIT;EDREMIT;DARSOFA MAH;10300
BALIKESIR;EDREMIT;EDREMIT;DERELI MAH;10300
BALIKESIR;EDREMIT;EDREMIT;EROGLAN MAH;10300
BALIKESIR;EDREMIT;EDREMIT;GAZICELAL MAH;10300
BALIKESIR;EDREMIT;EDREMIT;GAZIILYAS MAH;10300
BALIKESIR;EDREMIT;EDREMIT;HACIARSLANLAR MAH;10300
BALIKESIR;EDREMIT;EDREMIT;HACITUGRUL MAH;10300
BALIKESIR;EDREMIT;EDREMIT;HAMIDIYE MAH;10300
BALIKESIR;EDREMIT;EDREMIT;HEKIMZADE MAH;10300
BALIKESIR;EDREMIT;EDREMIT;IBRAHIMCE MAH;10300
BALIKESIR;EDREMIT;EDREMIT;KADIKOY MAH;10300
BALIKESIR;EDREMIT;EDREMIT;KAPICIBASI MAH;10300
BALIKESIR;EDREMIT;EDREMIT;MEHMETALAN MAH;10300
BALIKESIR;EDREMIT;EDREMIT;ORTAOBA MAH;10300
BALIKESIR;EDREMIT;EDREMIT;PINARBASI MAH;10300
BALIKESIR;EDREMIT;EDREMIT;SOGANYEMEZ MAH;10300
BALIKESIR;EDREMIT;EDREMIT;TURHANBEY MAH;10300
BALIKESIR;EDREMIT;EDREMIT;TUZCUMURAT MAH;10300
BALIKESIR;EDREMIT;EDREMIT;YASYER MAH;10300
BALIKESIR;EDREMIT;EDREMIT;YAYLAONU MAH;10300
BALIKESIR;EDREMIT;EDREMIT;YOLOREN MAH;10300
BALIKESIR;EDREMIT;EDREMIT;ZEYTINLI MAH;10300
BALIKESIR;ERDEK;BELKIS;ASAGIYAPICI MAH;10502
BALIKESIR;ERDEK;BELKIS;BALLIPINAR MAH;10502
BALIKESIR;ERDEK;BELKIS;BELKIS MAH;10502
BALIKESIR;ERDEK;BELKIS;CELTIKCI MAH;10502
BALIKESIR;ERDEK;BELKIS;DOGANLAR MAH;10502
BALIKESIR;ERDEK;BELKIS;HAMAMLI MAH;10502
BALIKESIR;ERDEK;BELKIS;ILHAN MAH;10502
BALIKESIR;ERDEK;BELKIS;KESTANELIK MAH;10502
BALIKESIR;ERDEK;BELKIS;ORMANLI MAH;10502
BALIKESIR;ERDEK;BELKIS;SAHINBURGAZ MAH;10502
BALIKESIR;ERDEK;BELKIS;TATLISU MAH;10502
BALIKESIR;ERDEK;BELKIS;TURAN MAH;10502
BALIKESIR;ERDEK;BELKIS;YUKARIYAPICI MAH;10502
BALIKESIR;ERDEK;ERDEK;ALAETTIN MAH;10500
BALIKESIR;ERDEK;ERDEK;ATATURK MAH;10500
BALIKESIR;ERDEK;ERDEK;BALIKLI MAH;10500
BALIKESIR;ERDEK;ERDEK;CAKIL MAH;10500
BALIKESIR;ERDEK;ERDEK;HALITPASA MAH;10500
BALIKESIR;ERDEK;ERDEK;HARMANLI MAH;10500
BALIKESIR;ERDEK;ERDEK;KARSIYAKA MAH;10500
BALIKESIR;ERDEK;ERDEK;NARLI MAH;10500
BALIKESIR;ERDEK;ERDEK;OCAKLAR MAH;10500
BALIKESIR;ERDEK;ERDEK;PASALIMANI MAH;10500
BALIKESIR;ERDEK;ERDEK;POYRAZLI MAH;10500
BALIKESIR;ERDEK;ERDEK;SAHIL MAH;10500
BALIKESIR;ERDEK;ERDEK;TUZLA MAH;10500
BALIKESIR;ERDEK;ERDEK;YALI MAH;10500
BALIKESIR;ERDEK;ERDEK;ZEYTINLI MAH;10500
BALIKESIR;GOMEC;DURSUNLU;DURSUNLU MAH;10717
BALIKESIR;GOMEC;DURSUNLU;HACIHUSEYINLER MAH;10717
BALIKESIR;GOMEC;DURSUNLU;HACIOGLU MAH;10717
BALIKESIR;GOMEC;DURSUNLU;HACIOSMAN MAH;10717
BALIKESIR;GOMEC;DURSUNLU;KEREMKOY MAH;10717
BALIKESIR;GOMEC;DURSUNLU;KOBASLAR MAH;10717
BALIKESIR;GOMEC;DURSUNLU;KUMGEDIK MAH;10717
BALIKESIR;GOMEC;DURSUNLU;KUYUALAN MAH;10717
BALIKESIR;GOMEC;DURSUNLU;ULUBEYLER MAH;10717
BALIKESIR;GOMEC;GOMEC;KEMALPASA MAH;10715
BALIKESIR;GOMEC;GOMEC;MITHATPASA MAH;10715
BALIKESIR;GOMEC;GOMEC;YAYA MAH;10715
BALIKESIR;GOMEC;KARAAGAC;KARAAGAC MAH;10720
BALIKESIR;GONEN;GONEN;100.YIL MAH;10900
BALIKESIR;GONEN;GONEN;AKCAALI MAH;10900
BALIKESIR;GONEN;GONEN;ALTAY MAH;10900
BALIKESIR;GONEN;GONEN;BALCI MAH;10900
BALIKESIR;GONEN;GONEN;GUNDOGDU MAH;10900
BALIKESIR;GONEN;GONEN;KARSIYAKA MAH;10900
BALIKESIR;GONEN;GONEN;KURTULUS MAH;10900
BALIKESIR;GONEN;GONEN;MALKOC MAH;10900
BALIKESIR;GONEN;GONEN;PLEVNE MAH;10900
BALIKESIR;GONEN;GONEN;RESADIYE MAH;10900
BALIKESIR;GONEN;GONEN;RUSTEM MAH;10900
BALIKESIR;GONEN;GONEN;SARIKOY MAH;10900
BALIKESIR;GONEN;GONEN;SEBEPLI MAH;10900
BALIKESIR;GONEN;GONEN;SOGUT MAH;10900
BALIKESIR;GONEN;GONEN;TIRNOVA MAH;10900
BALIKESIR;GONEN;GONEN;TUZAKCI MAH;10900
BALIKESIR;GONEN;HASANBEY;AKCAPINAR MAH;10902
BALIKESIR;GONEN;HASANBEY;ALACAOLUK MAH;10902
BALIKESIR;GONEN;HASANBEY;ALAETTIN MAH;10902
BALIKESIR;GONEN;HASANBEY;ALASAR MAH;10902
BALIKESIR;GONEN;HASANBEY;ASMALIDERE MAH;10902
BALIKESIR;GONEN;HASANBEY;ATICIOBA MAH;10902
BALIKESIR;GONEN;HASANBEY;BABAYAKA MAH;10902
BALIKESIR;GONEN;HASANBEY;BAKIRLI MAH;10902
BALIKESIR;GONEN;HASANBEY;BALCIDEDE MAH;10902
BALIKESIR;GONEN;HASANBEY;BAYRAMIC MAH;10902
BALIKESIR;GONEN;HASANBEY;BEYOLUK MAH;10902
BALIKESIR;GONEN;HASANBEY;BOSTANCI MAH;10902
BALIKESIR;GONEN;HASANBEY;BUGDAYLI MAH;10902
BALIKESIR;GONEN;HASANBEY;BUYUKSOGUKLAR MAH;10902
BALIKESIR;GONEN;HASANBEY;CANBAZ MAH;10902
BALIKESIR;GONEN;HASANBEY;CAKMAK MAH;10902
BALIKESIR;GONEN;HASANBEY;CALICA MAH;10902
BALIKESIR;GONEN;HASANBEY;CALIOBA MAH;10902
BALIKESIR;GONEN;HASANBEY;CATAK MAH;10902
BALIKESIR;GONEN;HASANBEY;CINARLI MAH;10902
BALIKESIR;GONEN;HASANBEY;CINARPINAR MAH;10902
BALIKESIR;GONEN;HASANBEY;CIFTLIKALAN MAH;10902
BALIKESIR;GONEN;HASANBEY;COBANHAMIDIYE MAH;10902
BALIKESIR;GONEN;HASANBEY;DUMANALAN MAH;10902
BALIKESIR;GONEN;HASANBEY;EKSIDERE MAH;10902
BALIKESIR;GONEN;HASANBEY;FINDIKLI MAH;10902
BALIKESIR;GONEN;HASANBEY;GAYBULAR MAH;10902
BALIKESIR;GONEN;HASANBEY;GOKCESU MAH;10902
BALIKESIR;GONEN;HASANBEY;GUNESLI MAH;10902
BALIKESIR;GONEN;HASANBEY;HACIMENTES MAH;10902
BALIKESIR;GONEN;HASANBEY;HACIVELIOBA MAH;10902
BALIKESIR;GONEN;HASANBEY;HASANBEY MAH;10902
BALIKESIR;GONEN;HASANBEY;ILICAK MAH;10902
BALIKESIR;GONEN;HASANBEY;ILICAOBA MAH;10902
BALIKESIR;GONEN;HASANBEY;INCIRLI MAH;10902
BALIKESIR;GONEN;HASANBEY;KALBURCU MAH;10902
BALIKESIR;GONEN;HASANBEY;KALFAKOY MAH;10902
BALIKESIR;GONEN;HASANBEY;KAPLANOBA MAH;10902
BALIKESIR;GONEN;HASANBEY;KARAAGACALAN MAH;10902
BALIKESIR;GONEN;HASANBEY;KARALARCIFTLIGI MAH;10902
BALIKESIR;GONEN;HASANBEY;KARASUKABAKLAR MAH;10902
BALIKESIR;GONEN;HASANBEY;KAVAKOBA MAH;10902
BALIKESIR;GONEN;HASANBEY;KECELER MAH;10902
BALIKESIR;GONEN;HASANBEY;KILLIK MAH;10902
BALIKESIR;GONEN;HASANBEY;KOCAPINAR MAH;10902
BALIKESIR;GONEN;HASANBEY;KOCBAYIR MAH;10902
BALIKESIR;GONEN;HASANBEY;KORUDEGIRMEN MAH;10902
BALIKESIR;GONEN;HASANBEY;KORPEAGAC MAH;10902
BALIKESIR;GONEN;HASANBEY;KOTEYLI MAH;10902
BALIKESIR;GONEN;HASANBEY;KUMKOY MAH;10902
BALIKESIR;GONEN;HASANBEY;KUCUKSOGUKLAR MAH;10902
BALIKESIR;GONEN;HASANBEY;KUPCIKTI MAH;10902
BALIKESIR;GONEN;HASANBEY;MURATLAR MAH;10902
BALIKESIR;GONEN;HASANBEY;ORTAOBA MAH;10902
BALIKESIR;GONEN;HASANBEY;OSMANPAZAR MAH;10902
BALIKESIR;GONEN;HASANBEY;OMERLER MAH;10902
BALIKESIR;GONEN;HASANBEY;PASACIFTLIK MAH;10902
BALIKESIR;GONEN;HASANBEY;PEHLIVANHOCA MAH;10902
BALIKESIR;GONEN;HASANBEY;SARACLAR MAH;10902
BALIKESIR;GONEN;HASANBEY;SUCIKTI MAH;10902
BALIKESIR;GONEN;HASANBEY;SAROLUK MAH;10902
BALIKESIR;GONEN;HASANBEY;TASTEPE MAH;10902
BALIKESIR;GONEN;HASANBEY;TUTUNCU MAH;10902
BALIKESIR;GONEN;HASANBEY;UCPINAR MAH;10902
BALIKESIR;GONEN;HASANBEY;UZUMLU MAH;10902
BALIKESIR;GONEN;HASANBEY;YENIAKCAPINAR MAH;10902
BALIKESIR;GONEN;HASANBEY;YURUKKECIDERE MAH;10902
BALIKESIR;GONEN;SARIKOY;ARMUTLU MAH;10680
BALIKESIR;GONEN;SARIKOY;AYVALIDERE MAH;10680
BALIKESIR;GONEN;SARIKOY;CIGMIS MAH;10680
BALIKESIR;GONEN;SARIKOY;CIFTECESMELER MAH;10680
BALIKESIR;GONEN;SARIKOY;DEREKOY MAH;10680
BALIKESIR;GONEN;SARIKOY;DISBUDAK MAH;10680
BALIKESIR;GONEN;SARIKOY;GEBECINAR MAH;10680
BALIKESIR;GONEN;SARIKOY;GELGEC MAH;10680
BALIKESIR;GONEN;SARIKOY;GEYIKLI MAH;10680
BALIKESIR;GONEN;SARIKOY;GUNDOGAN MAH;10680
BALIKESIR;GONEN;SARIKOY;HAFIZHUSEYINBEY MAH;10680
BALIKESIR;GONEN;SARIKOY;HAVUTCA MAH;10680
BALIKESIR;GONEN;SARIKOY;HODUL MAH;10680
BALIKESIR;GONEN;SARIKOY;KAVAKALAN MAH;10680
BALIKESIR;GONEN;SARIKOY;KINALAR MAH;10680
BALIKESIR;GONEN;SARIKOY;TAHTALI MAH;10680
BALIKESIR;GONEN;SARIKOY;TURPLU MAH;10680
BALIKESIR;GONEN;SARIKOY;ULUKIR MAH;10680
BALIKESIR;HAVRAN;HAVRAN;CAMIIKEBIR MAH;10560
BALIKESIR;HAVRAN;HAVRAN;CIGITZADE MAH;10560
BALIKESIR;HAVRAN;HAVRAN;EBUBEKIR MAH;10560
BALIKESIR;HAVRAN;HAVRAN;HAMAMBASI MAH;10560
BALIKESIR;HAVRAN;HAVRAN;MESCIT MAH;10560
BALIKESIR;HAVRAN;HAVRAN;TEKKE MAH;10560
BALIKESIR;HAVRAN;HAVRAN;YENI MAH;10560
BALIKESIR;HAVRAN;TEMASALIK;BUYUKDERE MAH;10562
BALIKESIR;HAVRAN;TEMASALIK;BUYUKSAPCI MAH;10562
BALIKESIR;HAVRAN;TEMASALIK;CAKIRDERE MAH;10562
BALIKESIR;HAVRAN;TEMASALIK;CAKMAK MAH;10562
BALIKESIR;HAVRAN;TEMASALIK;CAMDIBI MAH;10562
BALIKESIR;HAVRAN;TEMASALIK;DEREOREN MAH;10562
BALIKESIR;HAVRAN;TEMASALIK;EGMIR MAH;10562
BALIKESIR;HAVRAN;TEMASALIK;ESELER MAH;10562
BALIKESIR;HAVRAN;TEMASALIK;FAZLICA MAH;10562
BALIKESIR;HAVRAN;TEMASALIK;HALILAR MAH;10562
BALIKESIR;HAVRAN;TEMASALIK;HALLACLAR MAH;10562
BALIKESIR;HAVRAN;TEMASALIK;HUSEYINBESELER MAH;10562
BALIKESIR;HAVRAN;TEMASALIK;INONU MAH;10562
BALIKESIR;HAVRAN;TEMASALIK;KALABAK MAH;10562
BALIKESIR;HAVRAN;TEMASALIK;KARALAR MAH;10562
BALIKESIR;HAVRAN;TEMASALIK;KARAOGLANLAR MAH;10562
BALIKESIR;HAVRAN;TEMASALIK;KOBAKLAR MAH;10562
BALIKESIR;HAVRAN;TEMASALIK;KOCADAG MAH;10562
BALIKESIR;HAVRAN;TEMASALIK;KOCASEYIT MAH;10562
BALIKESIR;HAVRAN;TEMASALIK;KOYLUCE MAH;10562
BALIKESIR;HAVRAN;TEMASALIK;KUCUKDERE MAH;10562
BALIKESIR;HAVRAN;TEMASALIK;KUCUKSAPCI MAH;10562
BALIKESIR;HAVRAN;TEMASALIK;SARNIC MAH;10562
BALIKESIR;HAVRAN;TEMASALIK;TARLABASI MAH;10562
BALIKESIR;HAVRAN;TEMASALIK;TASARASI MAH;10562
BALIKESIR;HAVRAN;TEMASALIK;TEMASALIK MAH;10562
BALIKESIR;HAVRAN;TEMASALIK;TEPEOBA MAH;10562
BALIKESIR;IVRINDI;BUYUKYENICE;BUYUKYENICE MAH;10785
BALIKESIR;IVRINDI;GOKCEYAZI;GOKCEYAZI MAH;10095
BALIKESIR;IVRINDI;IVRINDI;7 EYLUL MAH;10770
BALIKESIR;IVRINDI;IVRINDI;BEDRETTIN MAH;10770
BALIKESIR;IVRINDI;IVRINDI;KURTULUS MAH;10770
BALIKESIR;IVRINDI;IVRINDI;SAKARYA MAH;10770
BALIKESIR;IVRINDI;KAYAPA;KAYAPA MAH;10780
BALIKESIR;IVRINDI;KORUCU;KORUCU MAH;10775
BALIKESIR;IVRINDI;SARICA;AKCAL MAH;10772
BALIKESIR;IVRINDI;SARICA;ASAGIKALEOBA MAH;10772
BALIKESIR;IVRINDI;SARICA;AYAKLI MAH;10772
BALIKESIR;IVRINDI;SARICA;BOZOREN MAH;10772
BALIKESIR;IVRINDI;SARICA;BUYUKFINDIK MAH;10772
BALIKESIR;IVRINDI;SARICA;BUYUKILICA MAH;10772
BALIKESIR;IVRINDI;SARICA;CARKACI MAH;10772
BALIKESIR;IVRINDI;SARICA;CATALAN MAH;10772
BALIKESIR;IVRINDI;SARICA;CELIMLER MAH;10772
BALIKESIR;IVRINDI;SARICA;CICEKLI MAH;10772
BALIKESIR;IVRINDI;SARICA;COBANLAR MAH;10772
BALIKESIR;IVRINDI;SARICA;CUKURLAR MAH;10772
BALIKESIR;IVRINDI;SARICA;CUKUROBA MAH;10772
BALIKESIR;IVRINDI;SARICA;DEGIRMENBASI MAH;10772
BALIKESIR;IVRINDI;SARICA;DEMIRCILER MAH;10772
BALIKESIR;IVRINDI;SARICA;DOSEME MAH;10772
BALIKESIR;IVRINDI;SARICA;ERDEL MAH;10772
BALIKESIR;IVRINDI;SARICA;ERIKLIKOMURCU MAH;10772
BALIKESIR;IVRINDI;SARICA;EVCILER MAH;10772
BALIKESIR;IVRINDI;SARICA;GEBECINAR MAH;10772
BALIKESIR;IVRINDI;SARICA;GECMIS MAH;10772
BALIKESIR;IVRINDI;SARICA;GOKCELER MAH;10772
BALIKESIR;IVRINDI;SARICA;GOMENIC MAH;10772
BALIKESIR;IVRINDI;SARICA;GOZLUCAYIR MAH;10772
BALIKESIR;IVRINDI;SARICA;GUMELI MAH;10772
BALIKESIR;IVRINDI;SARICA;HACIAHMETLER MAH;10772
BALIKESIR;IVRINDI;SARICA;HAYDAR MAH;10772
BALIKESIR;IVRINDI;SARICA;HUSEYINBEYOBASI MAH;10772
BALIKESIR;IVRINDI;SARICA;ILICAKPINAR MAH;10772
BALIKESIR;IVRINDI;SARICA;IKIZCE MAH;10772
BALIKESIR;IVRINDI;SARICA;KARACEPIS MAH;10772
BALIKESIR;IVRINDI;SARICA;KASAGIL MAH;10772
BALIKESIR;IVRINDI;SARICA;KILCILAR MAH;10772
BALIKESIR;IVRINDI;SARICA;KINA MAH;10772
BALIKESIR;IVRINDI;SARICA;KINIK MAH;10772
BALIKESIR;IVRINDI;SARICA;KIPIKLAR MAH;10772
BALIKESIR;IVRINDI;SARICA;KISLADERE MAH;10772
BALIKESIR;IVRINDI;SARICA;KIRAZ OREN MAH;10772
BALIKESIR;IVRINDI;SARICA;KOCAELI MAH;10772
BALIKESIR;IVRINDI;SARICA;KOCAOBA MAH;10772
BALIKESIR;IVRINDI;SARICA;KUSDERE MAH;10772
BALIKESIR;IVRINDI;SARICA;KUCUKFINDIK MAH;10772
BALIKESIR;IVRINDI;SARICA;KUCUKILICA MAH;10772
BALIKESIR;IVRINDI;SARICA;KUCUKYENICE MAH;10772
BALIKESIR;IVRINDI;SARICA;MALLICA MAH;10772
BALIKESIR;IVRINDI;SARICA;OKCULAR MAH;10772
BALIKESIR;IVRINDI;SARICA;OSMANKOY MAH;10772
BALIKESIR;IVRINDI;SARICA;OSMANLAR MAH;10772
BALIKESIR;IVRINDI;SARICA;PELITOREN MAH;10772
BALIKESIR;IVRINDI;SARICA;SARICA MAH;10772
BALIKESIR;IVRINDI;SARICA;SARIPINAR MAH;10772
BALIKESIR;IVRINDI;SARICA;SOFULAR MAH;10772
BALIKESIR;IVRINDI;SARICA;SOGANBUKU MAH;10772
BALIKESIR;IVRINDI;SARICA;SUSUZYAYLA MAH;10772
BALIKESIR;IVRINDI;SARICA;TASDIBI MAH;10772
BALIKESIR;IVRINDI;SARICA;TOPUZLAR MAH;10772
BALIKESIR;IVRINDI;SARICA;YAGLILAR MAH;10772
BALIKESIR;IVRINDI;SARICA;YAREN MAH;10772
BALIKESIR;IVRINDI;SARICA;YESILKOY MAH;10772
BALIKESIR;IVRINDI;SARICA;YUKARIKALEOBA MAH;10772
BALIKESIR;IVRINDI;SARICA;YUREKLI MAH;10772
BALIKESIR;KARESI;ATATURK;1.ORUCGAZI MAH;10020
BALIKESIR;KARESI;ATATURK;2.ORUCGAZI MAH;10020
BALIKESIR;KARESI;ATATURK;ALI HIKMET PASA MAH;10020
BALIKESIR;KARESI;ATATURK;ATATURK MAH;10020
BALIKESIR;KARESI;ATATURK;EGE MAH;10020
BALIKESIR;KARESI;ATATURK;MALTEPE MAH;10020
BALIKESIR;KARESI;ATATURK;PASA ALANI MAH;10020
BALIKESIR;KARESI;ATATURK;TOYGAR MAH;10020
BALIKESIR;KARESI;ATATURK;YENI MAH;10020
BALIKESIR;KARESI;KARESI;ADNAN MENDERES MAH;10010
BALIKESIR;KARESI;KARESI;AKINCILAR MAH;10010
BALIKESIR;KARESI;KARESI;AKTARMA MAH;10010
BALIKESIR;KARESI;KARESI;AYGOREN MAH;10010
BALIKESIR;KARESI;KARESI;BAKACAK MAH;10010
BALIKESIR;KARESI;KARESI;BEYKOY MAH;10010
BALIKESIR;KARESI;KARESI;CANACIK MAH;10010
BALIKESIR;KARESI;KARESI;CAYPINAR MAH;10010
BALIKESIR;KARESI;KARESI;DAVUTLAR MAH;10010
BALIKESIR;KARESI;KARESI;DELIKLITAS MAH;10010
BALIKESIR;KARESI;KARESI;DUMLUPINAR MAH;10010
BALIKESIR;KARESI;KARESI;ESKI KUYUMCULAR MAH;10010
BALIKESIR;KARESI;KARESI;HACI ISMAIL MAH;10010
BALIKESIR;KARESI;KARESI;HISARICI MAH;10010
BALIKESIR;KARESI;KARESI;IBIRLER MAH;10010
BALIKESIR;KARESI;KARESI;KABAKDERE MAH;10010
BALIKESIR;KARESI;KARESI;KALAYCILAR MAH;10010
BALIKESIR;KARESI;KARESI;KAMCILLI MAH;10010
BALIKESIR;KARESI;KARESI;KARAOGLAN MAH;10010
BALIKESIR;KARESI;KARESI;KARESI MAH;10010
BALIKESIR;KARESI;KARESI;KAVAKLI MAH;10010
BALIKESIR;KARESI;KARESI;KIRMIZILAR MAH;10010
BALIKESIR;KARESI;KARESI;KIZPINAR MAH;10010
BALIKESIR;KARESI;KARESI;KOCAAVSAR MAH;10010
BALIKESIR;KARESI;KARESI;KOTEYLI MAH;10010
BALIKESIR;KARESI;KARESI;MIRZABEY MAH;10010
BALIKESIR;KARESI;KARESI;NAIPLI MAH;10010
BALIKESIR;KARESI;KARESI;ORTACA MAH;10010
BALIKESIR;KARESI;KARESI;OVACIK MAH;10010
BALIKESIR;KARESI;KARESI;TURPLU MAH;10010
BALIKESIR;KARESI;KARESI;UCPINAR MAH;10010
BALIKESIR;KARESI;KARESI;YAYLABAYIR MAH;10010
BALIKESIR;KARESI;KARESI;YENIKOY MAH;10010
BALIKESIR;KARESI;KARESI;YEROLUK MAH;10010
BALIKESIR;KARESI;KARESI;YESILOVA MAH;10010
BALIKESIR;KARESI;KARESI;YILDIRIM MAH;10010
BALIKESIR;KARESI;KARESI;ZIYARETLI MAH;10010
BALIKESIR;KARESI;SAKARYA;1.SAKARYA MAH;10030
BALIKESIR;KARESI;SAKARYA;2.SAKARYA MAH;10030
BALIKESIR;KARESI;SAKARYA;CAY MAH;10030
BALIKESIR;KARESI;SAKARYA;KAYABEY MAH;10030
BALIKESIR;KARESI;SAKARYA;KUVA-I MILLIYE MAH;10030
BALIKESIR;KARESI;SAKARYA;VICDANIYE MAH;10030
BALIKESIR;KARESI;SAMLI;ALACABAYIR MAH;10180
BALIKESIR;KARESI;SAMLI;ARMUTALAN MAH;10180
BALIKESIR;KARESI;SAMLI;BOGAZKOY MAH;10180
BALIKESIR;KARESI;SAMLI;BUYUKPINAR MAH;10180
BALIKESIR;KARESI;SAMLI;DUZOBA MAH;10180
BALIKESIR;KARESI;SAMLI;FETHIYE MAH;10180
BALIKESIR;KARESI;SAMLI;HALKAPINAR MAH;10180
BALIKESIR;KARESI;SAMLI;HISARALAN MAH;10180
BALIKESIR;KARESI;SAMLI;KARABEYLER MAH;10180
BALIKESIR;KARESI;SAMLI;KARAKOL MAH;10180
BALIKESIR;KARESI;SAMLI;KURTDERE MAH;10180
BALIKESIR;KARESI;SAMLI;SAMLI MAH;10180
BALIKESIR;KARESI;SAMLI;TASKESIGI MAH;10180
BALIKESIR;KARESI;SAMLI;TATLIPINAR MAH;10180
BALIKESIR;KARESI;SAMLI;TOYBELEN MAH;10180
BALIKESIR;KARESI;SAMLI;YAGCILAR MAH;10180
BALIKESIR;KARESI;SAMLI;YAYLACIK MAH;10180
BALIKESIR;KARESI;SAMLI;YENIISKENDER MAH;10180
BALIKESIR;KEPSUT;KEPSUT;CAMIIATIK MAH;10660
BALIKESIR;KEPSUT;KEPSUT;CAMIICEDIT MAH;10660
